"target_share","actual_share","pca_wins","pca_advantage"
0.21,0.21,FALSE,-3.22609992566868
0.21,0.21,FALSE,-25.1127927387497
0.21,0.21,TRUE,3.38967004273218
0.21,0.21,FALSE,-20.3911012896315
0.22,0.22,FALSE,-5.52258945790891
0.22,0.22,FALSE,-4.80888508330099
0.22,0.22,FALSE,-14.8656428347749
0.22,0.22,FALSE,-14.5002448226624
0.22,0.22,FALSE,-7.10869280940096
0.22,0.22,FALSE,-18.0644934248703
0.22,0.22,FALSE,-10.0450844541956
0.22,0.22,FALSE,-28.6126796105273
0.22,0.22,FALSE,-9.62682484797187
0.22,0.22,FALSE,-19.668487657018
0.22,0.22,FALSE,-11.8386966672042
0.22,0.22,TRUE,4.43556060340779
0.22,0.22,FALSE,-3.96096526473411
0.22,0.22,TRUE,12.2157422057207
0.22,0.22,TRUE,2.78649607337502
0.22,0.22,FALSE,-19.4176446554666
0.22,0.22,FALSE,-17.949227786663
0.22,0.22,FALSE,-1.91864723318577
0.22,0.22,FALSE,-7.74524120689239
0.22,0.22,FALSE,-9.46756605781775
0.22,0.22,FALSE,-14.4802184148866
0.22,0.22,TRUE,13.4927325498065
0.22,0.22,TRUE,14.1517973769514
0.22,0.22,FALSE,-23.7164800135979
0.22,0.22,TRUE,0.0957279515896516
0.22,0.22,FALSE,-23.1906774485542
0.22,0.22,FALSE,-7.16156780017627
0.22,0.22,FALSE,-11.5126549446868
0.22,0.22,FALSE,-4.63197999950353
0.22,0.22,FALSE,-9.37450720875495
0.22,0.22,TRUE,0.802255327624152
0.22,0.22,FALSE,-33.0009223797824
0.22,0.22,FALSE,-16.0411202417818
0.22,0.22,FALSE,-1.26675209396126
0.22,0.22,FALSE,-0.58811021299698
0.22,0.22,FALSE,-14.2998216067062
0.22,0.22,FALSE,-16.3254913229976
0.22,0.22,FALSE,-4.46483389393688
0.22,0.22,FALSE,-2.5593110719019
0.22,0.22,FALSE,-37.5004104823674
0.22,0.22,FALSE,-61.6599992119554
0.22,0.22,TRUE,0.514419391187403
0.22,0.22,FALSE,-30.7543764472975
0.22,0.22,TRUE,2.80281128505158
0.22,0.22,TRUE,11.8286269283926
0.22,0.22,TRUE,0.654448589630192
0.22,0.22,FALSE,-7.22805863096073
0.22,0.22,FALSE,-12.5641286360515
0.22,0.22,TRUE,0.846221567473549
0.22,0.22,FALSE,-8.98098297650358
0.23,0.23,FALSE,-23.1944804781342
0.23,0.23,FALSE,-24.7349730927017
0.23,0.23,FALSE,-3.98804096248568
0.23,0.23,TRUE,1.99848748640943
0.23,0.23,FALSE,-13.1401525919828
0.23,0.23,FALSE,-4.17247057275381
0.23,0.23,TRUE,10.5685685788485
0.23,0.23,FALSE,-28.3857653275663
0.23,0.23,TRUE,9.56409062899911
0.23,0.23,FALSE,-10.1767144671139
0.23,0.23,FALSE,-7.8255338964409
0.23,0.23,FALSE,-26.1314623558028
0.23,0.23,FALSE,-4.60160497911784
0.23,0.23,TRUE,1.18414288935674
0.23,0.23,FALSE,-9.45631363465145
0.23,0.23,FALSE,-1.89825966770877
0.23,0.23,FALSE,-0.163399533110351
0.23,0.23,FALSE,-8.15117613737675
0.23,0.23,FALSE,-28.2090570386026
0.23,0.23,TRUE,14.8297200173874
0.23,0.23,FALSE,-24.3909656142969
0.23,0.23,FALSE,-12.0497724584056
0.23,0.23,TRUE,6.32710141123607
0.23,0.23,FALSE,-14.9044081064676
0.23,0.23,FALSE,-10.4839526371579
0.23,0.23,FALSE,-34.920964115001
0.23,0.23,FALSE,-3.63533580001967
0.23,0.23,FALSE,-4.2967907851089
0.23,0.23,FALSE,-4.13842019927324
0.23,0.23,FALSE,-11.5696356289664
0.23,0.23,FALSE,-8.6461415558224
0.23,0.23,FALSE,-14.7813388469222
0.23,0.23,TRUE,7.74067815376839
0.23,0.23,TRUE,11.9997578114235
0.23,0.23,FALSE,-40.5437314210358
0.23,0.23,TRUE,6.65141893626787
0.23,0.23,FALSE,-21.8720489855259
0.23,0.23,FALSE,-10.3251848975342
0.23,0.23,TRUE,4.38069933155566
0.23,0.23,TRUE,0.36761410193867
0.23,0.23,FALSE,-5.29691672483023
0.23,0.23,FALSE,-17.8126195698715
0.23,0.23,FALSE,-9.55103995494937
0.23,0.23,FALSE,-34.3775722365135
0.23,0.23,TRUE,1.1009783951049
0.23,0.23,FALSE,-0.596788421549718
0.23,0.23,FALSE,-25.1821657572837
0.23,0.23,TRUE,10.2957895743566
0.23,0.23,TRUE,3.4564258941391
0.23,0.23,FALSE,-16.9818462343028
0.24,0.24,FALSE,-0.874959177828714
0.24,0.24,FALSE,-4.73813090344265
0.24,0.24,TRUE,24.2827996670858
0.24,0.24,FALSE,-0.477032553699246
0.24,0.24,TRUE,14.882559362577
0.24,0.24,FALSE,-7.23920472617465
0.24,0.24,TRUE,6.09976761853977
0.24,0.24,FALSE,-10.8392223773553
0.24,0.24,FALSE,-8.74500853273275
0.24,0.24,FALSE,-9.74306764848734
0.24,0.24,FALSE,-44.377061029667
0.24,0.24,FALSE,-5.18591460111929
0.24,0.24,FALSE,-12.7332237020164
0.24,0.24,FALSE,-5.76439821261738
0.24,0.24,FALSE,-17.5496916621159
0.24,0.24,FALSE,-6.5628346841404
0.24,0.24,FALSE,-11.7106942623541
0.24,0.24,FALSE,-2.31084120688683
0.24,0.24,FALSE,-1.8072876812148
0.24,0.24,TRUE,3.45079817261649
0.24,0.24,FALSE,-13.170639101525
0.24,0.24,FALSE,-2.98801256529623
0.24,0.24,TRUE,4.72940968745752
0.24,0.24,TRUE,3.36522177821098
0.24,0.24,FALSE,-26.2362056855854
0.24,0.24,TRUE,11.1288635989622
0.24,0.24,FALSE,-21.4745961409462
0.24,0.24,TRUE,21.1192587848382
0.24,0.24,FALSE,-2.93329549097325
0.24,0.24,FALSE,-18.1463698860643
0.24,0.24,TRUE,3.2886779235123
0.24,0.24,FALSE,-14.9748104852297
0.24,0.24,FALSE,-12.6484999323511
0.24,0.24,FALSE,-1.47635033200277
0.24,0.24,FALSE,-13.7704007697939
0.24,0.24,TRUE,9.2432251646751
0.24,0.24,FALSE,-10.2082532515997
0.24,0.24,TRUE,9.48211623426323
0.24,0.24,FALSE,-19.4304512477283
0.24,0.24,TRUE,0.105896662036685
0.24,0.24,FALSE,-2.26016532068388
0.24,0.24,FALSE,-11.3572802082126
0.24,0.24,FALSE,-5.60609231556737
0.24,0.24,FALSE,-1.34015569619442
0.24,0.24,FALSE,-11.2551376594602
0.24,0.24,FALSE,-5.68261115037967
0.24,0.24,FALSE,-10.1931622801094
0.24,0.24,FALSE,-9.45265918380028
0.24,0.24,TRUE,10.6880871622016
0.24,0.24,FALSE,-11.8257369270941
0.25,0.25,FALSE,-8.64091910876232
0.25,0.25,TRUE,4.06794918323794
0.25,0.25,FALSE,-15.4344039911994
0.25,0.25,TRUE,8.72917148012493
0.25,0.25,FALSE,-4.10012753656702
0.25,0.25,TRUE,7.6616627369076
0.25,0.25,FALSE,-17.8933193615521
0.25,0.25,FALSE,-10.8655130004845
0.25,0.25,FALSE,-11.2403100455413
0.25,0.25,FALSE,-17.5532913296302
0.25,0.25,FALSE,-19.1647720889596
0.25,0.25,FALSE,-2.39420280943159
0.25,0.25,FALSE,-7.57166275225609
0.25,0.25,TRUE,5.64985294047074
0.25,0.25,FALSE,-24.9045945170546
0.25,0.25,TRUE,6.99651297082892
0.25,0.25,FALSE,-4.04845075065896
0.25,0.25,FALSE,-4.1290107435525
0.25,0.25,TRUE,6.0273879630513
0.25,0.25,FALSE,-13.2634378203293
0.25,0.25,FALSE,-8.48501236813536
0.25,0.25,TRUE,9.15591929907168
0.25,0.25,FALSE,-2.19977698025832
0.25,0.25,FALSE,-15.7665896565886
0.25,0.25,FALSE,-2.89314835554615
0.25,0.25,TRUE,1.93326538883412
0.25,0.25,FALSE,-1.19032146297104
0.25,0.25,FALSE,-22.9806126603362
0.25,0.25,FALSE,-5.76920890603651
0.25,0.25,FALSE,-9.54756813045606
0.25,0.25,TRUE,0.0164558438591484
0.25,0.25,TRUE,9.61400049063377
0.25,0.25,FALSE,-11.3826611912482
0.25,0.25,FALSE,-11.7254949062626
0.25,0.25,FALSE,-0.388723647338338
0.25,0.25,FALSE,-12.5965703369329
0.25,0.25,TRUE,4.48405696178452
0.25,0.25,FALSE,-10.6069676195839
0.25,0.25,FALSE,-5.85643743977562
0.25,0.25,TRUE,15.3372750612361
0.25,0.25,FALSE,-37.111752328914
0.25,0.25,TRUE,1.75205338477099
0.25,0.25,FALSE,-16.2368076567291
0.25,0.25,TRUE,13.990452899041
0.25,0.25,FALSE,-14.9167726046471
0.25,0.25,FALSE,-0.845333643777849
0.25,0.25,TRUE,22.9319333975036
0.25,0.25,FALSE,-15.8299934679962
0.25,0.25,FALSE,-22.841180227766
0.25,0.25,TRUE,9.43977020823149
0.26,0.26,TRUE,9.74280635983087
0.26,0.26,TRUE,2.32999176407247
0.26,0.26,FALSE,-12.8096470949313
0.26,0.26,FALSE,-4.77569413764286
0.26,0.26,FALSE,-1.43964598876846
0.26,0.26,FALSE,-1.81943768514247
0.26,0.26,FALSE,-6.96248987505896
0.26,0.26,TRUE,7.39348160801455
0.26,0.26,FALSE,-12.8635215669347
0.26,0.26,FALSE,-0.147660439444735
0.26,0.26,TRUE,12.5808430555335
0.26,0.26,FALSE,-13.8746527749645
0.26,0.26,FALSE,-4.05614542173862
0.26,0.26,FALSE,-14.5582976842088
0.26,0.26,FALSE,-15.3536069059628
0.26,0.26,FALSE,-5.6261911921647
0.26,0.26,TRUE,2.00119016467579
0.26,0.26,FALSE,-9.6820402180565
0.26,0.26,FALSE,-13.5504612181649
0.26,0.26,FALSE,-5.20494339544894
0.26,0.26,FALSE,-10.4782299966064
0.26,0.26,TRUE,15.8225037520824
0.26,0.26,FALSE,-4.56351410135903
0.26,0.26,FALSE,-5.33195432218781
0.26,0.26,FALSE,-9.36821735812919
0.26,0.26,FALSE,-7.57068550204713
0.26,0.26,FALSE,-15.0258197159346
0.26,0.26,TRUE,1.90730208032619
0.26,0.26,FALSE,-5.71747911247803
0.26,0.26,FALSE,-6.06207376992825
0.26,0.26,FALSE,-5.97367249997842
0.26,0.26,FALSE,-9.06245999053863
0.26,0.26,FALSE,-26.9529786626736
0.26,0.26,FALSE,-4.59855201116807
0.26,0.26,TRUE,3.00489293703868
0.26,0.26,TRUE,1.43456947081722
0.26,0.26,FALSE,-10.5997612152787
0.26,0.26,TRUE,15.6209958466134
0.26,0.26,FALSE,-10.8391057538647
0.26,0.26,TRUE,3.71686464219965
0.26,0.26,FALSE,-11.7641052298495
0.26,0.26,FALSE,-2.56192401759472
0.26,0.26,TRUE,1.85032204182789
0.26,0.26,TRUE,14.168307891221
0.26,0.26,TRUE,0.804913195715926
0.26,0.26,FALSE,-17.3550465717308
0.26,0.26,FALSE,-7.15248527537915
0.26,0.26,FALSE,-3.25176952086622
0.26,0.26,TRUE,17.9500813616069
0.26,0.26,FALSE,-5.39829431458202
0.27,0.27,TRUE,0.0698670649508131
0.27,0.27,FALSE,-21.9864256241708
0.27,0.27,TRUE,6.2621609182097
0.27,0.27,TRUE,18.4098120391718
0.27,0.27,FALSE,-10.2737901851397
0.27,0.27,TRUE,10.5350473562175
0.27,0.27,TRUE,1.14344321482349
0.27,0.27,FALSE,-7.36668593226204
0.27,0.27,FALSE,-10.4864493801651
0.27,0.27,TRUE,0.249414269219415
0.27,0.27,FALSE,-8.81917069677365
0.27,0.27,FALSE,-6.4734735665188
0.27,0.27,TRUE,3.92266593208115
0.27,0.27,FALSE,-1.45395820437625
0.27,0.27,FALSE,-3.88754229959886
0.27,0.27,FALSE,-17.3276903697661
0.27,0.27,FALSE,-7.77351866891331
0.27,0.27,FALSE,-15.0758992734955
0.27,0.27,FALSE,-1.98902409891525
0.27,0.27,TRUE,8.06749244392995
0.27,0.27,TRUE,2.42685059852738
0.27,0.27,FALSE,-2.81598251012474
0.27,0.27,FALSE,-13.9685061264354
0.27,0.27,FALSE,-1.72570731561791
0.27,0.27,FALSE,-13.5432855863182
0.27,0.27,FALSE,-13.8114124299464
0.27,0.27,TRUE,3.97789281100631
0.27,0.27,FALSE,-5.75920755411425
0.27,0.27,FALSE,-17.6437431829181
0.27,0.27,FALSE,-16.364720919184
0.27,0.27,TRUE,2.03027819497947
0.27,0.27,TRUE,3.24557115996504
0.27,0.27,FALSE,-14.8797039184719
0.27,0.27,TRUE,12.0080010260099
0.27,0.27,FALSE,-6.08925965659364
0.27,0.27,TRUE,22.2326780867916
0.27,0.27,FALSE,-21.7872222782098
0.27,0.27,TRUE,9.9803963837403
0.27,0.27,FALSE,-15.806826591448
0.27,0.27,TRUE,15.5896407817127
0.27,0.27,FALSE,-7.96667570091086
0.27,0.27,FALSE,-25.7063736969722
0.27,0.27,FALSE,-8.36466770533661
0.27,0.27,FALSE,-36.8533279523363
0.27,0.27,TRUE,1.2969477957995
0.27,0.27,TRUE,4.94368404629495
0.27,0.27,FALSE,-4.35963563173937
0.27,0.27,TRUE,25.2245677818282
0.27,0.27,FALSE,-2.91420482499598
0.27,0.27,TRUE,31.3292829303246
0.28,0.28,FALSE,-5.98019400430712
0.28,0.28,FALSE,-5.86348252489915
0.28,0.28,FALSE,-12.8566723760523
0.28,0.28,TRUE,10.8150699895741
0.28,0.28,FALSE,-58.3560058707262
0.28,0.28,FALSE,-1.40992641734192
0.28,0.28,FALSE,-12.0009554384378
0.28,0.28,FALSE,-14.6601879152222
0.28,0.28,TRUE,1.90062158399451
0.28,0.28,TRUE,0.600496167418896
0.28,0.28,FALSE,-1.00727036142416
0.28,0.28,TRUE,2.90628535848373
0.28,0.28,FALSE,-11.8628973647319
0.28,0.28,FALSE,-26.3294931240707
0.28,0.28,FALSE,-10.4624539453507
0.28,0.28,FALSE,-4.75012471496302
0.28,0.28,TRUE,7.05405739426351
0.28,0.28,FALSE,-13.8125257448773
0.28,0.28,TRUE,0.791942671457946
0.28,0.28,FALSE,-6.64639407964569
0.28,0.28,FALSE,-7.27437555794677
0.28,0.28,TRUE,2.18030961302793
0.28,0.28,FALSE,-6.43900022876187
0.28,0.28,TRUE,6.45362427213695
0.28,0.28,FALSE,-30.604617121815
0.28,0.28,FALSE,-7.29176009006187
0.28,0.28,FALSE,-14.5963383806848
0.28,0.28,FALSE,-5.79207787992709
0.28,0.28,TRUE,15.6364429731293
0.28,0.28,FALSE,-21.2046371464749
0.28,0.28,FALSE,-3.05565999402825
0.28,0.28,TRUE,18.6482936488464
0.28,0.28,TRUE,8.32088903986005
0.28,0.28,FALSE,-3.42989462900005
0.28,0.28,FALSE,-6.24603181254133
0.28,0.28,TRUE,16.2248205378273
0.28,0.28,TRUE,0.871070159962983
0.28,0.28,FALSE,-29.9793999627909
0.28,0.28,FALSE,-4.04555919614722
0.28,0.28,FALSE,-17.2930273083184
0.28,0.28,FALSE,-11.2940769929701
0.28,0.28,TRUE,3.97182666927984
0.28,0.28,TRUE,22.6907018942802
0.28,0.28,TRUE,0.491821546111169
0.28,0.28,FALSE,-9.9461434719924
0.28,0.28,TRUE,3.45128395540814
0.28,0.28,TRUE,2.28186607918542
0.28,0.28,FALSE,-10.3891811641297
0.28,0.28,TRUE,6.64928208965648
0.28,0.28,FALSE,-19.4082867557117
0.29,0.29,FALSE,-13.1119428525017
0.29,0.29,FALSE,-9.40452958966853
0.29,0.29,FALSE,-14.721448711527
0.29,0.29,FALSE,-23.3014643408897
0.29,0.29,TRUE,2.46173756166172
0.29,0.29,FALSE,-6.39002336932026
0.29,0.29,FALSE,-19.5195579796236
0.29,0.29,TRUE,15.9251896637834
0.29,0.29,FALSE,-27.4423104076559
0.29,0.29,FALSE,-0.797892437287373
0.29,0.29,FALSE,-25.5164436271516
0.29,0.29,TRUE,8.47876308007835
0.29,0.29,TRUE,5.69004331341785
0.29,0.29,TRUE,1.81533250945722
0.29,0.29,FALSE,-28.4277769227301
0.29,0.29,TRUE,4.3769678689896
0.29,0.29,FALSE,-4.64881752896326
0.29,0.29,TRUE,8.31283199574318
0.29,0.29,TRUE,11.1870290083571
0.29,0.29,TRUE,1.33372386127303
0.29,0.29,FALSE,-16.908054714364
0.29,0.29,FALSE,-2.66394887720526
0.29,0.29,FALSE,-12.0756249907317
0.29,0.29,FALSE,-7.65346437221524
0.29,0.29,FALSE,-10.362092045496
0.29,0.29,TRUE,10.104975619277
0.29,0.29,FALSE,-8.7219829083042
0.29,0.29,FALSE,-29.6964924245876
0.29,0.29,FALSE,-4.81544200870849
0.29,0.29,FALSE,-12.364953753593
0.29,0.29,TRUE,1.91361265181695
0.29,0.29,FALSE,-21.623240867837
0.29,0.29,TRUE,9.70851566790952
0.29,0.29,TRUE,1.26965700418077
0.29,0.29,TRUE,17.1061317667445
0.29,0.29,FALSE,-27.2457928683471
0.29,0.29,FALSE,-5.80286909417919
0.29,0.29,TRUE,1.91880762398432
0.29,0.29,TRUE,0.671525861696864
0.29,0.29,FALSE,-7.28571317940441
0.29,0.29,TRUE,4.09040269821344
0.29,0.29,FALSE,-23.3958574098579
0.29,0.29,FALSE,-1.17375140042714
0.29,0.29,TRUE,1.50823735327504
0.29,0.29,FALSE,-12.3976695282799
0.29,0.29,TRUE,0.956532760079426
0.29,0.29,TRUE,14.6785799788995
0.29,0.29,TRUE,1.23492921578872
0.29,0.29,TRUE,2.53514260964948
0.29,0.29,FALSE,-5.38275155609153
0.3,0.3,FALSE,-11.7240751677891
0.3,0.3,FALSE,-18.4086670851648
0.3,0.3,FALSE,-24.2824957579287
0.3,0.3,FALSE,-36.9435045017453
0.3,0.3,FALSE,-3.4838919431968
0.3,0.3,FALSE,-3.96931353779291
0.3,0.3,FALSE,-17.954521213629
0.3,0.3,TRUE,1.43109982415262
0.3,0.3,FALSE,-0.942561027302872
0.3,0.3,FALSE,-1.52915996535739
0.3,0.3,FALSE,-6.39100755915206
0.3,0.3,TRUE,4.14573516269229
0.3,0.3,TRUE,7.18019418344556
0.3,0.3,FALSE,-1.97458488945267
0.3,0.3,FALSE,-2.7562858832498
0.3,0.3,FALSE,-1.28244277340855
0.3,0.3,FALSE,-18.0731458631926
0.3,0.3,FALSE,-13.391957575077
0.3,0.3,FALSE,-9.6843995375275
0.3,0.3,FALSE,-12.8648982149207
0.3,0.3,FALSE,-12.456617305641
0.3,0.3,FALSE,-2.54579660050877
0.3,0.3,FALSE,-7.6446190786628
0.3,0.3,FALSE,-12.1000178512913
0.3,0.3,TRUE,9.0876649375823
0.3,0.3,FALSE,-22.0176960207682
0.3,0.3,TRUE,2.76762351782236
0.3,0.3,FALSE,-1.61413522606017
0.3,0.3,FALSE,-29.6382243629087
0.3,0.3,TRUE,4.38686213315304
0.3,0.3,FALSE,-4.39863189254902
0.3,0.3,FALSE,-8.13698154807571
0.3,0.3,FALSE,-9.23131012558588
0.3,0.3,TRUE,11.1454157231565
0.3,0.3,TRUE,3.56911068840054
0.3,0.3,FALSE,-20.0907942235026
0.3,0.3,FALSE,-11.9783890121071
0.3,0.3,FALSE,-11.9538907402239
0.3,0.3,FALSE,-31.3488570455229
0.3,0.3,TRUE,1.10870481784514
0.3,0.3,TRUE,13.2906218406461
0.3,0.3,TRUE,6.36571736943733
0.3,0.3,FALSE,-5.00384555273922
0.3,0.3,FALSE,-7.08364154017909
0.3,0.3,TRUE,4.16844133110135
0.3,0.3,TRUE,3.58813054499115
0.3,0.3,FALSE,-5.39904859379749
0.3,0.3,FALSE,-3.39660829025524
0.3,0.3,FALSE,-10.6185573822659
0.3,0.3,TRUE,1.19455042678237
0.31,0.31,TRUE,2.37531723047869
0.31,0.31,FALSE,-2.11309183621415
0.31,0.31,FALSE,-4.620230220331
0.31,0.31,TRUE,2.09464358765763
0.31,0.31,TRUE,3.20064934249604
0.31,0.31,TRUE,0.296199978954974
0.31,0.31,FALSE,-9.23807826140546
0.31,0.31,FALSE,-0.00665584961825516
0.31,0.31,FALSE,-9.7368736229364
0.31,0.31,TRUE,26.1399392860112
0.31,0.31,TRUE,30.0745851259126
0.31,0.31,TRUE,12.5634482462992
0.31,0.31,TRUE,15.2078588188851
0.31,0.31,FALSE,-5.00067982256951
0.31,0.31,FALSE,-5.81468631350072
0.31,0.31,FALSE,-17.1242935829214
0.31,0.31,FALSE,-7.83351131945165
0.31,0.31,TRUE,3.8209071498859
0.31,0.31,FALSE,-3.00884234865953
0.31,0.31,TRUE,30.6370172211828
0.31,0.31,TRUE,0.769704419104528
0.31,0.31,TRUE,4.74714009339732
0.31,0.31,FALSE,-6.73189925936094
0.31,0.31,FALSE,-3.29378929405357
0.31,0.31,FALSE,-3.46264464641717
0.31,0.31,TRUE,14.8645756680271
0.31,0.31,FALSE,-7.13701859744469
0.31,0.31,TRUE,19.4328839261289
0.31,0.31,FALSE,-4.51305082635008
0.31,0.31,TRUE,6.96581640145814
0.31,0.31,FALSE,-1.16244926338914
0.31,0.31,TRUE,20.4491386292066
0.31,0.31,TRUE,4.80950851664602
0.31,0.31,FALSE,-3.2341464460369
0.31,0.31,TRUE,2.47103357222295
0.31,0.31,TRUE,7.45729102676341
0.31,0.31,FALSE,-33.2503178041989
0.31,0.31,FALSE,-18.9514729785224
0.31,0.31,TRUE,10.528225276099
0.31,0.31,FALSE,-5.12080658177729
0.31,0.31,FALSE,-1.99617033083632
0.31,0.31,FALSE,-8.71752963152176
0.31,0.31,FALSE,-6.41603156034398
0.31,0.31,FALSE,-0.522858562933834
0.31,0.31,FALSE,-5.97877150037675
0.31,0.31,TRUE,8.12142349766145
0.31,0.31,TRUE,8.07417461740624
0.31,0.31,TRUE,9.42390901227918
0.31,0.31,FALSE,-11.4145912345739
0.31,0.31,TRUE,4.17365710424565
0.32,0.32,FALSE,-17.1591304815629
0.32,0.32,TRUE,0.0582426699365897
0.32,0.32,FALSE,-13.7844923231241
0.32,0.32,TRUE,8.20235693774157
0.32,0.32,FALSE,-3.8449767501661
0.32,0.32,FALSE,-0.930643244166276
0.32,0.32,FALSE,-23.1446665436415
0.32,0.32,FALSE,-7.54363320193079
0.32,0.32,TRUE,8.85232307117985
0.32,0.32,FALSE,-11.2595546430057
0.32,0.32,TRUE,1.66129482257747
0.32,0.32,TRUE,7.85202109843158
0.32,0.32,FALSE,-9.79217378456815
0.32,0.32,FALSE,-6.15412000705692
0.32,0.32,FALSE,-12.5657806257186
0.32,0.32,TRUE,6.94820722429358
0.32,0.32,FALSE,-4.8065908706958
0.32,0.32,TRUE,8.87513336091797
0.32,0.32,FALSE,-15.5811113362033
0.32,0.32,FALSE,-2.94783048069439
0.32,0.32,FALSE,-16.4069126937284
0.32,0.32,FALSE,-7.51945260952925
0.32,0.32,FALSE,-6.95849617234126
0.32,0.32,FALSE,-21.8640400668191
0.32,0.32,TRUE,0.258281144666398
0.32,0.32,TRUE,5.35873150403495
0.32,0.32,TRUE,4.38923670158329
0.32,0.32,TRUE,4.27786417949756
0.32,0.32,FALSE,-3.64891689179785
0.32,0.32,FALSE,-23.7450883315869
0.32,0.32,FALSE,-15.9365211190161
0.32,0.32,TRUE,3.97214845929921
0.32,0.32,TRUE,5.26325667073252
0.32,0.32,FALSE,-10.085765298918
0.32,0.32,FALSE,-9.93792511150968
0.32,0.32,TRUE,34.3021945652181
0.32,0.32,FALSE,-9.53403332459857
0.32,0.32,FALSE,-5.53539125250973
0.32,0.32,FALSE,-7.04750525721101
0.32,0.32,FALSE,-8.96611590274551
0.32,0.32,TRUE,5.3301667314081
0.32,0.32,FALSE,-1.0335706210426
0.32,0.32,FALSE,-18.7895203152184
0.32,0.32,TRUE,4.20829141202557
0.32,0.32,FALSE,-3.24499961053152
0.32,0.32,TRUE,10.1715101873961
0.32,0.32,FALSE,-10.5190954963364
0.32,0.32,FALSE,-3.65412837992335
0.32,0.32,TRUE,1.03920017020209
0.32,0.32,FALSE,-15.4850848944043
0.33,0.33,TRUE,20.5440160926337
0.33,0.33,FALSE,-17.0030671395652
0.33,0.33,FALSE,-29.505166692652
0.33,0.33,TRUE,4.8418287482782
0.33,0.33,FALSE,-11.3731584897942
0.33,0.33,TRUE,2.23786688304972
0.33,0.33,FALSE,-0.494061641245935
0.33,0.33,TRUE,11.1097322110218
0.33,0.33,FALSE,-5.49278779372253
0.33,0.33,FALSE,-19.4856436398768
0.33,0.33,FALSE,-20.6491223817538
0.33,0.33,TRUE,6.67231735287351
0.33,0.33,FALSE,-1.5716000538996
0.33,0.33,TRUE,17.1306851984409
0.33,0.33,FALSE,-10.3652601387075
0.33,0.33,FALSE,-0.220381136954529
0.33,0.33,TRUE,5.61368876355118
0.33,0.33,FALSE,-16.7505958679394
0.33,0.33,TRUE,15.4713887510152
0.33,0.33,TRUE,4.50667853078994
0.33,0.33,FALSE,-5.52052118189749
0.33,0.33,TRUE,1.27741875769425
0.33,0.33,TRUE,3.87748746783109
0.33,0.33,FALSE,-13.0716944228079
0.33,0.33,FALSE,-3.83378219894075
0.33,0.33,FALSE,-11.6183411940219
0.33,0.33,TRUE,5.40245763233179
0.33,0.33,FALSE,-21.0186694830991
0.33,0.33,FALSE,-3.44128439934866
0.33,0.33,FALSE,-3.99706629207867
0.33,0.33,TRUE,18.8305914965676
0.33,0.33,FALSE,-6.47910864775986
0.33,0.33,FALSE,-1.06364305005627
0.33,0.33,FALSE,-8.14526798073348
0.33,0.33,FALSE,-23.8507649166604
0.33,0.33,FALSE,-2.77918101021714
0.33,0.33,TRUE,3.06516302506134
0.33,0.33,FALSE,-0.990399222926499
0.33,0.33,TRUE,3.95481953619674
0.33,0.33,TRUE,4.08114526890131
0.33,0.33,FALSE,-11.5202745094175
0.33,0.33,FALSE,-10.5508581207323
0.33,0.33,TRUE,7.06638824618858
0.33,0.33,FALSE,-27.9055092112176
0.33,0.33,FALSE,-2.54129470998305
0.33,0.33,TRUE,13.247095310755
0.33,0.33,TRUE,5.22482054637294
