"target_share","actual_share","pca_wins","pca_advantage"
0.33,0.33,TRUE,11.1659917983816
0.33,0.33,FALSE,-0.738335610323702
0.33,0.33,FALSE,-7.90092004706457
0.34,0.34,TRUE,3.57155033961681
0.34,0.34,FALSE,-6.58074860419583
0.34,0.34,TRUE,23.6538878489337
0.34,0.34,FALSE,-5.04110376946483
0.34,0.34,TRUE,0.809057041733467
0.34,0.34,FALSE,-4.37238516720754
0.34,0.34,TRUE,8.92696166595488
0.34,0.34,TRUE,22.9479137313247
0.34,0.34,TRUE,2.12784802852184
0.34,0.34,FALSE,-6.95849168393033
0.34,0.34,FALSE,-28.619126851725
0.34,0.34,TRUE,18.5686905486873
0.34,0.34,FALSE,-3.59262903252602
0.34,0.34,TRUE,6.0704700059141
0.34,0.34,TRUE,7.62066660761775
0.34,0.34,FALSE,-15.1526557452271
0.34,0.34,TRUE,2.22845411048547
0.34,0.34,TRUE,11.7825614065514
0.34,0.34,TRUE,22.8862752354944
0.34,0.34,FALSE,-2.77795020631675
0.34,0.34,FALSE,-11.515874347464
0.34,0.34,TRUE,14.0468134746188
0.34,0.34,FALSE,-0.100219524829299
0.34,0.34,FALSE,-19.5075036089693
0.34,0.34,TRUE,10.0670143820789
0.34,0.34,TRUE,11.3936923718684
0.34,0.34,TRUE,1.59169786475832
0.34,0.34,TRUE,23.5024298295211
0.34,0.34,FALSE,-2.98924198824898
0.34,0.34,FALSE,-2.90089667434222
0.34,0.34,TRUE,10.5458252846402
0.34,0.34,FALSE,-38.7016725964932
0.34,0.34,FALSE,-4.80401359480311
0.34,0.34,FALSE,-19.8961984549205
0.34,0.34,FALSE,-7.24469718226464
0.34,0.34,FALSE,-6.06758769915177
0.34,0.34,FALSE,-3.14391171313764
0.34,0.34,TRUE,4.08371132408502
0.34,0.34,FALSE,-9.70689092793691
0.34,0.34,TRUE,9.62609698923188
0.34,0.34,FALSE,-22.2851592731095
0.34,0.34,TRUE,11.0664571867565
0.34,0.34,TRUE,5.91206847043213
0.34,0.34,TRUE,4.35612561214293
0.34,0.34,TRUE,9.12012701305866
0.34,0.34,FALSE,-6.81680524906551
0.34,0.34,FALSE,-17.9634447139761
0.34,0.34,FALSE,-4.56913997873198
0.34,0.34,FALSE,-1.48628342257871
0.34,0.34,TRUE,0.507009265555098
0.35,0.35,TRUE,3.22830926232928
0.35,0.35,FALSE,-22.2164374768981
0.35,0.35,TRUE,11.9536885768757
0.35,0.35,TRUE,19.9103796955751
0.35,0.35,FALSE,-2.32913636683952
0.35,0.35,FALSE,-4.41141311772662
0.35,0.35,FALSE,-12.7123761174189
0.35,0.35,TRUE,18.9100796002276
0.35,0.35,TRUE,7.41169340745546
0.35,0.35,FALSE,-6.46804417316525
0.35,0.35,TRUE,0.858245406303467
0.35,0.35,TRUE,4.10872289529289
0.35,0.35,TRUE,2.87066863134896
0.35,0.35,TRUE,3.38212454419408
0.35,0.35,TRUE,5.36996977596209
0.35,0.35,TRUE,13.9409635312149
0.35,0.35,TRUE,3.28483708080239
0.35,0.35,TRUE,3.97179267711181
0.35,0.35,TRUE,7.23196823465696
0.35,0.35,TRUE,3.49788748807623
0.35,0.35,FALSE,-12.2992734821091
0.35,0.35,FALSE,-10.952120918435
0.35,0.35,FALSE,-0.597104212069098
0.35,0.35,TRUE,10.1712410896507
0.35,0.35,FALSE,-14.2036486642064
0.35,0.35,TRUE,5.57594956953471
0.35,0.35,FALSE,-10.4033416096536
0.35,0.35,TRUE,11.1521594402002
0.35,0.35,TRUE,14.6158796556701
0.35,0.35,TRUE,9.33543563347484
0.35,0.35,FALSE,-5.44725028605899
0.35,0.35,TRUE,4.57038522826406
0.35,0.35,FALSE,-0.949491740040685
0.35,0.35,TRUE,7.09803619541708
0.35,0.35,TRUE,0.15875219692316
0.35,0.35,FALSE,-9.9857392071608
0.35,0.35,FALSE,-9.77858029033814
0.35,0.35,FALSE,-3.3358701684374
0.35,0.35,TRUE,14.5234487027155
0.35,0.35,TRUE,7.96543800897052
0.35,0.35,TRUE,14.0254676406257
0.35,0.35,FALSE,-1.80206789285876
0.35,0.35,FALSE,-6.738635039168
0.35,0.35,FALSE,-16.1623811641075
0.35,0.35,TRUE,10.4493104138928
0.35,0.35,TRUE,8.78348510482465
0.35,0.35,FALSE,-15.5302842952915
0.35,0.35,FALSE,-16.4726550541054
0.35,0.35,TRUE,1.26701529099955
0.35,0.35,TRUE,8.52711569768144
0.36,0.36,FALSE,-0.810798685648479
0.36,0.36,TRUE,23.4530616442935
0.36,0.36,FALSE,-9.81545821292821
0.36,0.36,FALSE,-11.3359989505479
0.36,0.36,TRUE,0.488613617388182
0.36,0.36,FALSE,-4.55733857763335
0.36,0.36,TRUE,23.0685756010025
0.36,0.36,TRUE,2.77759698102454
0.36,0.36,TRUE,8.99866937827028
0.36,0.36,FALSE,-7.72298489311652
0.36,0.36,FALSE,-2.07959233869042
0.36,0.36,FALSE,-11.2823430829376
0.36,0.36,TRUE,1.75232359554138
0.36,0.36,TRUE,65.5284773731255
0.36,0.36,TRUE,25.1001043164833
0.36,0.36,FALSE,-16.8221511488155
0.36,0.36,TRUE,5.42258784738442
0.36,0.36,TRUE,16.8684184124722
0.36,0.36,TRUE,20.7144123957805
0.36,0.36,FALSE,-4.79676494484374
0.36,0.36,TRUE,7.50446796128381
0.36,0.36,TRUE,1.67935766527808
0.36,0.36,FALSE,-0.430013260254782
0.36,0.36,FALSE,-1.48262630516911
0.36,0.36,FALSE,-12.6605876437789
0.36,0.36,TRUE,0.0655479592642223
0.36,0.36,FALSE,-0.579735158968106
0.36,0.36,TRUE,11.8564279609272
0.36,0.36,FALSE,-3.37534489210884
0.36,0.36,FALSE,-24.7711245455175
0.36,0.36,TRUE,27.8211021605166
0.36,0.36,TRUE,4.62130055785747
0.36,0.36,TRUE,18.4626263390273
0.36,0.36,FALSE,-0.998605015698558
0.36,0.36,FALSE,-8.65576515116481
0.36,0.36,FALSE,-2.92495031679937
0.36,0.36,FALSE,-3.76116046587413
0.36,0.36,TRUE,7.27595596297397
0.36,0.36,FALSE,-0.691645933969994
0.36,0.36,TRUE,45.9066858106344
0.36,0.36,TRUE,11.5891530240915
0.36,0.36,TRUE,8.28524948096674
0.36,0.36,FALSE,-17.1649428678211
0.36,0.36,TRUE,3.43233006968148
0.36,0.36,FALSE,-15.1476747867819
0.36,0.36,TRUE,28.7088122491514
0.36,0.36,TRUE,5.98667137705343
0.36,0.36,FALSE,-9.56558654349283
0.36,0.36,FALSE,-7.99891001361539
0.36,0.36,FALSE,-10.4778699525596
0.37,0.37,FALSE,-1.83186738596851
0.37,0.369991838479792,TRUE,1.69950633198459
0.37,0.37,TRUE,5.95568206427197
0.37,0.37,FALSE,-7.96999023364333
0.37,0.37,FALSE,-19.8276867078639
0.37,0.37,TRUE,12.1043380576666
0.37,0.37,TRUE,0.495160304806632
0.37,0.37,FALSE,-15.9945423052777
0.37,0.37,TRUE,8.72909728848754
0.37,0.37,TRUE,4.23353175810553
0.37,0.37,TRUE,0.292080095674464
0.37,0.37,TRUE,1.48721177613334
0.37,0.37,FALSE,-22.0367286123146
0.37,0.37,TRUE,7.36462817353458
0.37,0.37,TRUE,8.94484506600202
0.37,0.37,FALSE,-0.10025235154535
0.37,0.37,FALSE,-0.276810036393726
0.37,0.37,FALSE,-1.62103977272272
0.37,0.37,TRUE,0.204024200684216
0.37,0.37,FALSE,-3.99122861479191
0.37,0.37,FALSE,-9.92263832155732
0.37,0.37,FALSE,-14.4207174562944
0.37,0.37,TRUE,3.26157139317002
0.37,0.37,TRUE,12.5357466212809
0.37,0.37,FALSE,-9.07493228538442
0.37,0.37,FALSE,-12.693295893383
0.37,0.37,TRUE,10.8616008087702
0.37,0.37,TRUE,12.8706595896365
0.37,0.37,TRUE,18.5465489703456
0.37,0.37,FALSE,-0.837083114765846
0.37,0.37,FALSE,-8.65055128524546
0.37,0.37,FALSE,-10.9862178198091
0.37,0.37,FALSE,-2.24479784144933
0.37,0.37,TRUE,16.8767790587117
0.37,0.37,FALSE,-1.90207801108772
0.37,0.37,TRUE,9.653425174125
0.37,0.37,FALSE,-3.34524157175474
0.37,0.37,TRUE,0.543495745445398
0.37,0.37,TRUE,8.24722895363084
0.37,0.37,TRUE,1.72366987566056
0.37,0.37,FALSE,-0.960103029839956
0.37,0.37,TRUE,7.42119392543827
0.37,0.37,FALSE,-15.8727804810478
0.37,0.37,TRUE,18.1919489739194
0.37,0.37,TRUE,24.0635766728483
0.37,0.37,TRUE,0.402982989944576
0.37,0.37,TRUE,0.46746270271251
0.37,0.37,FALSE,-7.45701466892206
0.37,0.37,TRUE,0.117198727955838
0.37,0.37,TRUE,5.18029878197558
0.38,0.38,FALSE,-7.24445772540275
0.38,0.38,FALSE,-6.58376287731153
0.38,0.38,FALSE,-3.15575924819132
0.38,0.38,FALSE,-14.1661006312788
0.38,0.38,TRUE,17.1253668356076
0.38,0.38,FALSE,-5.6983329601062
0.38,0.38,TRUE,18.7431583551333
0.38,0.38,FALSE,-1.59646342269843
0.38,0.38,FALSE,-5.30199454657122
0.38,0.38,TRUE,7.95822240137204
0.38,0.38,TRUE,1.21265612589923
0.38,0.38,TRUE,26.6713537002615
0.38,0.38,FALSE,-14.0938421087194
0.38,0.38,TRUE,14.7596672290165
0.38,0.38,TRUE,7.95779598076479
0.38,0.38,FALSE,-14.1326349137016
0.38,0.38,FALSE,-4.3252062339925
0.38,0.38,FALSE,-4.9533647721255
0.38,0.38,TRUE,13.2022166511015
0.38,0.38,TRUE,15.7194107921314
0.38,0.38,TRUE,31.0802821932157
0.38,0.38,TRUE,13.9781802562356
0.38,0.38,TRUE,32.3534857521263
0.38,0.38,TRUE,16.7190405459733
0.38,0.38,TRUE,3.02694221010097
0.38,0.38,TRUE,8.04786445925129
0.38,0.38,FALSE,-7.02064702890493
0.38,0.38,FALSE,-0.768194117979874
0.38,0.38,FALSE,-4.34571574268557
0.38,0.38,FALSE,-6.54688442571933
0.38,0.38,FALSE,-4.27721609589207
0.38,0.38,TRUE,14.8216692745991
0.38,0.38,FALSE,-6.96407244377406
0.38,0.38,FALSE,-0.428359998924861
0.38,0.38,FALSE,-1.95877687231041
0.38,0.38,FALSE,-29.954151130336
0.38,0.38,TRUE,15.5598130753642
0.38,0.38,FALSE,-14.4437117162197
0.38,0.38,FALSE,-3.2042096824589
0.38,0.38,TRUE,13.2692755855096
0.38,0.38,TRUE,9.29274431118756
0.38,0.38,TRUE,19.9456712118008
0.38,0.38,TRUE,21.6401862281382
0.38,0.38,TRUE,2.0419965639885
0.38,0.38,FALSE,-21.3248361658298
0.38,0.38,FALSE,-12.5972728067427
0.38,0.38,TRUE,14.4439906842817
0.38,0.38,FALSE,-1.87640920503327
0.38,0.38,TRUE,25.4456148236204
0.38,0.38,TRUE,10.9383854707594
0.39,0.39,TRUE,2.29692626986434
0.39,0.39,FALSE,-0.854310023190919
0.39,0.39,FALSE,-12.9826785982332
0.39,0.39,FALSE,-27.8573702353751
0.39,0.39,FALSE,-14.6118249717911
0.39,0.39,TRUE,15.9140666985622
0.39,0.39,FALSE,-9.04784455716435
0.39,0.39,FALSE,-7.54314784688904
0.39,0.39,TRUE,17.1029569949533
0.39,0.39,FALSE,-4.57625199013637
0.39,0.39,TRUE,18.1661827570388
0.39,0.39,TRUE,5.90037287405357
0.39,0.39,TRUE,4.40627923872671
0.39,0.39,TRUE,9.62989769457272
0.39,0.39,TRUE,4.44550969969714
0.39,0.39,TRUE,2.01598271671173
0.39,0.39,FALSE,-0.128454493275058
0.39,0.39,TRUE,1.14674113942601
0.39,0.39,TRUE,20.4961338265566
0.39,0.39,TRUE,12.1483849365577
0.39,0.39,FALSE,-8.82503373407235
0.39,0.39,TRUE,0.707111790543422
0.39,0.39,TRUE,30.8523906862392
0.39,0.39,FALSE,-18.8937521153675
0.39,0.39,TRUE,5.87773251904218
0.39,0.39,TRUE,2.64865348205785
0.39,0.39,FALSE,-5.04865430809878
0.39,0.39,TRUE,2.70701660931445
0.39,0.39,TRUE,1.45611244636893
0.39,0.39,FALSE,-25.3548125025518
0.39,0.39,FALSE,-10.3677991085933
0.39,0.39,TRUE,7.34217233547679
0.39,0.39,FALSE,-7.02922213969578
0.39,0.39,TRUE,9.49584998917271
0.39,0.39,TRUE,3.1105003736775
0.39,0.39,TRUE,23.0892200819544
0.39,0.39,TRUE,14.1981052543088
0.39,0.39,TRUE,4.80691757285604
0.39,0.39,TRUE,0.174482394675579
0.39,0.39,FALSE,-16.9279806569211
0.39,0.39,TRUE,8.09736965722914
0.39,0.39,FALSE,-3.56540006243085
0.39,0.39,TRUE,8.25820708199899
0.39,0.39,TRUE,19.5076437267417
0.39,0.39,TRUE,11.1257759765213
0.39,0.39,TRUE,12.6781684996931
0.39,0.39,TRUE,10.175068753113
0.39,0.39,TRUE,15.5018388550561
0.39,0.39,TRUE,2.42207252146181
0.39,0.39,FALSE,-16.0638382173893
0.4,0.4,TRUE,0.824490337879979
0.4,0.4,TRUE,0.454768387226068
0.4,0.4,TRUE,4.80549751462968
0.4,0.4,FALSE,-13.4607666983175
0.4,0.4,TRUE,3.35090327281068
0.4,0.4,TRUE,5.38780253253935
0.4,0.4,TRUE,12.3772923686229
0.4,0.4,TRUE,26.93358821949
0.4,0.4,TRUE,21.9606570375145
0.4,0.4,TRUE,4.11277466130923
0.4,0.4,TRUE,1.28951666499415
0.4,0.4,FALSE,-5.71205335665218
0.4,0.4,FALSE,-13.6445809490906
0.4,0.4,FALSE,-0.426186574786698
0.4,0.4,TRUE,17.8764679678934
0.4,0.4,TRUE,2.17300016306763
0.4,0.4,TRUE,3.11329030758134
0.4,0.4,FALSE,-4.37885988450944
0.4,0.4,TRUE,19.4724175476986
0.4,0.4,FALSE,-6.54004960865132
0.4,0.4,FALSE,-12.9088825794097
0.4,0.4,TRUE,17.5343953336051
0.4,0.4,FALSE,-3.21501431717479
0.4,0.4,TRUE,14.1225823426612
0.4,0.4,TRUE,6.92800917271961
0.4,0.4,TRUE,2.99034445608777
0.4,0.4,TRUE,2.13086765637127
0.4,0.4,TRUE,7.34143373067127
0.4,0.4,FALSE,-1.55681675436426
0.4,0.4,TRUE,6.27337774827538
0.4,0.4,TRUE,1.1295132961568
0.4,0.4,FALSE,-38.2307235251574
0.4,0.4,TRUE,25.2762308982492
0.4,0.4,TRUE,7.74252951081144
0.4,0.4,TRUE,0.816192731796036
0.4,0.4,TRUE,33.0056974548097
0.4,0.4,FALSE,-16.3736767030678
0.4,0.4,FALSE,-11.152991464809
0.4,0.4,FALSE,-26.0481973238166
0.4,0.4,TRUE,13.9217344061253
0.4,0.4,FALSE,-5.56064529403739
0.4,0.4,TRUE,14.5936922054134
0.4,0.4,FALSE,-2.43384042821344
0.4,0.4,TRUE,20.9284012280223
0.4,0.4,TRUE,13.2203769956832
0.4,0.4,TRUE,42.0682206396923
0.4,0.4,FALSE,-15.26816957759
0.4,0.4,TRUE,19.1396005960523
0.4,0.4,TRUE,5.18923673740574
0.4,0.4,TRUE,1.04026432618775
0.41,0.41,TRUE,2.584288507991
0.41,0.41,FALSE,-2.88874100606336
0.41,0.41,TRUE,2.06439786245392
0.41,0.41,TRUE,10.1712258267762
0.41,0.41,TRUE,3.54742771495512
0.41,0.41,FALSE,-0.482435167788935
0.41,0.41,TRUE,10.5175375070321
0.41,0.41,FALSE,-8.59174524622358
0.41,0.41,TRUE,7.98818923767976
0.41,0.41,TRUE,12.6956484259099
0.41,0.41,TRUE,2.16009364532874
0.41,0.41,FALSE,-1.44527322388603
0.41,0.41,TRUE,16.4122411407734
0.41,0.41,FALSE,-2.5265651329064
0.41,0.41,FALSE,-14.4589904889217
0.41,0.41,TRUE,1.80188776824798
0.41,0.41,FALSE,-0.235647984012758
0.41,0.41,FALSE,-0.0681325400000787
0.41,0.41,TRUE,27.2382296872129
0.41,0.41,TRUE,6.12855696657061
0.41,0.41,TRUE,1.01247067280201
0.41,0.41,FALSE,-0.803400283759402
0.41,0.41,TRUE,9.12025164331135
0.41,0.41,FALSE,-8.1760588457546
0.41,0.41,FALSE,-4.67196034169319
0.41,0.41,FALSE,-0.209174213418009
0.41,0.41,TRUE,9.46318400948439
0.41,0.41,TRUE,22.8281256998162
0.41,0.41,TRUE,11.5854586923124
0.41,0.41,TRUE,13.2785474917073
0.41,0.41,FALSE,-2.70304474135264
0.41,0.41,FALSE,-0.00743948098897818
0.41,0.41,TRUE,4.0912288640975
0.41,0.41,FALSE,-3.41798894321255
0.41,0.41,TRUE,36.0511277985788
0.41,0.41,TRUE,12.7225384984959
0.41,0.41,FALSE,-2.89176226826748
0.41,0.41,TRUE,8.03641375533698
0.41,0.41,TRUE,16.4792007557844
0.41,0.41,TRUE,14.2687199036845
0.41,0.41,TRUE,17.1284046321198
0.41,0.41,TRUE,0.401008591143182
0.41,0.41,TRUE,0.715666104308184
0.41,0.41,TRUE,7.86945830379045
0.41,0.41,FALSE,-13.8477445941899
0.41,0.41,FALSE,-1.84065146788271
0.41,0.41,TRUE,15.9274116797824
0.41,0.41,FALSE,-2.05513236419938
0.41,0.41,FALSE,-21.8892712981833
0.41,0.41,FALSE,-2.75308474998019
0.42,0.42,FALSE,-0.207774705602787
0.42,0.42,TRUE,4.52491790631029
0.42,0.42,TRUE,8.44548886744087
0.42,0.42,TRUE,6.03289966725424
0.42,0.42,FALSE,-17.5959004274664
0.42,0.42,TRUE,0.806792875751853
0.42,0.42,TRUE,4.33144918401013
0.42,0.42,TRUE,20.3618370733348
0.42,0.42,TRUE,4.9892221255941
0.42,0.42,TRUE,3.06443910850794
0.42,0.42,TRUE,0.506198580387718
0.42,0.42,TRUE,12.7448939009992
0.42,0.42,TRUE,1.16027097390906
0.42,0.42,FALSE,-15.6769952129653
0.42,0.42,TRUE,7.90995122451568
0.42,0.42,TRUE,5.37457125598667
0.42,0.42,FALSE,-0.166844609895634
0.42,0.42,TRUE,10.0377990201014
0.42,0.42,TRUE,30.7496904833242
0.42,0.42,TRUE,16.2665288842836
0.42,0.42,FALSE,-12.4634377156362
0.42,0.42,TRUE,9.30544512615961
0.42,0.42,TRUE,13.8609873649002
0.42,0.42,TRUE,0.0975917534633481
0.42,0.42,FALSE,-0.218291337256233
0.42,0.42,TRUE,8.84895718536791
0.42,0.42,FALSE,-1.61448361728253
0.42,0.42,TRUE,27.5290937604295
0.42,0.42,TRUE,6.49139840044154
0.42,0.42,TRUE,7.80236796680038
0.42,0.42,TRUE,13.2170496843246
0.42,0.42,TRUE,7.32748244563118
0.42,0.42,TRUE,3.55042908737596
0.42,0.42,FALSE,-0.84758031310048
0.42,0.42,FALSE,-0.33895095981643
0.42,0.42,TRUE,5.45550657874628
0.42,0.42,TRUE,30.4754324209352
0.42,0.42,TRUE,2.23963623993768
0.42,0.42,TRUE,12.0436174182905
0.42,0.42,TRUE,4.00170861501829
0.42,0.42,TRUE,14.9705727740838
0.42,0.42,TRUE,7.25034409962609
0.42,0.42,FALSE,-15.3962982401245
0.42,0.42,TRUE,4.27500490592865
0.42,0.42,TRUE,9.0572594698715
0.42,0.42,TRUE,2.62034573974597
0.42,0.42,TRUE,7.56815024554089
0.42,0.42,FALSE,-3.23430867071875
0.42,0.42,TRUE,38.1197156497183
0.42,0.42,FALSE,-13.2404932137033
0.43,0.43,FALSE,-7.94484117411776
0.43,0.43,FALSE,-4.9927431345568
0.43,0.43,FALSE,-7.68621892006558
0.43,0.43,TRUE,14.516000555308
0.43,0.43,FALSE,-4.11884486597774
0.43,0.43,TRUE,43.2527598505876
0.43,0.43,FALSE,-2.59813291593673
0.43,0.43,TRUE,1.39917558691377
0.43,0.43,FALSE,-8.12430285559094
0.43,0.43,TRUE,19.3774341167664
0.43,0.43,TRUE,1.1157946790081
0.43,0.43,FALSE,-9.64156309291502
0.43,0.43,FALSE,-3.46427481159117
0.43,0.43,TRUE,28.0888883866974
0.43,0.43,TRUE,24.6574616872895
0.43,0.43,TRUE,9.61575943772186
0.43,0.43,TRUE,2.47910220042104
0.43,0.43,FALSE,-6.40436210383268
0.43,0.43,TRUE,13.3666555273121
0.43,0.43,TRUE,33.5207228903455
0.43,0.43,TRUE,18.0573417923915
0.43,0.43,TRUE,2.5437965464298
0.43,0.43,TRUE,3.53688799415613
0.43,0.43,FALSE,-9.82651339145013
0.43,0.43,TRUE,2.6524948849401
0.43,0.43,FALSE,-9.20600132597247
0.43,0.43,FALSE,-4.41442236794319
0.43,0.43,TRUE,13.87038899646
0.43,0.43,FALSE,-5.42753494597855
0.43,0.43,TRUE,11.7352241151457
0.43,0.43,TRUE,1.92736402904484
0.43,0.43,TRUE,11.452311986337
0.43,0.43,TRUE,14.1498992610577
0.43,0.43,TRUE,2.12610643489461
0.43,0.43,TRUE,18.9696049492886
0.43,0.43,TRUE,5.70628143972863
0.43,0.43,TRUE,41.3939449163918
0.43,0.43,FALSE,-1.23499485354114
0.43,0.43,FALSE,-17.145517000663
0.43,0.43,TRUE,26.269906045567
0.43,0.43,FALSE,-1.60390490304053
0.43,0.43,TRUE,19.0190368484036
0.43,0.43,TRUE,26.9658445941968
0.43,0.43,TRUE,23.5688371835895
0.43,0.43,FALSE,-4.01817910922182
0.43,0.43,FALSE,-5.32435892232024
0.43,0.43,TRUE,9.5516065644988
0.43,0.43,TRUE,1.21516536384661
0.43,0.43,FALSE,-7.79717114766026
0.43,0.43,TRUE,1.56232025742065
0.44,0.44,TRUE,18.4334429945666
0.44,0.44,TRUE,2.76616543729324
0.44,0.44,FALSE,-16.388722592048
0.44,0.44,TRUE,5.85374731429692
0.44,0.44,FALSE,-14.673395352318
0.44,0.44,FALSE,-3.44221900336925
0.44,0.44,TRUE,21.1014946663963
0.44,0.44,FALSE,-8.3024272163384
0.44,0.44,FALSE,-2.4313633025813
0.44,0.44,TRUE,6.14657995908055
0.44,0.44,TRUE,3.77408211599322
0.44,0.44,FALSE,-3.02479696519003
0.44,0.44,TRUE,14.3165555717642
0.44,0.44,FALSE,-5.32241902734313
0.44,0.44,TRUE,18.6079075914531
0.44,0.44,FALSE,-0.172817128928727
0.44,0.44,FALSE,-11.9629484264769
0.44,0.44,TRUE,8.6895327110069
0.44,0.44,TRUE,3.89126015996953
0.44,0.44,FALSE,-10.591720795037
0.44,0.44,FALSE,-3.54490825727771
0.44,0.44,TRUE,8.12145710440382
0.44,0.44,TRUE,30.4374929530895
0.44,0.44,FALSE,-1.98049115744288
0.44,0.44,TRUE,10.1543193274592
0.44,0.44,TRUE,6.32995079993998
0.44,0.44,FALSE,-9.47516980357977
0.44,0.44,FALSE,-21.8937901040808
0.44,0.44,TRUE,16.273362162774
0.44,0.44,FALSE,-1.72665488182247
0.44,0.44,TRUE,9.53859050653773
0.44,0.44,TRUE,9.16978465528882
0.44,0.44,FALSE,-9.4042572412327
0.44,0.44,TRUE,22.1378125335868
0.44,0.44,TRUE,8.73261690128493
0.44,0.44,TRUE,2.80281309676138
0.44,0.44,FALSE,-6.4800831852117
0.44,0.44,TRUE,14.6594269371963
0.44,0.44,TRUE,4.97165349044008
0.44,0.44,TRUE,4.17061680712504
0.44,0.44,TRUE,10.0470169124674
0.44,0.44,TRUE,18.0854015154582
0.44,0.44,TRUE,72.8763258767103
0.44,0.44,TRUE,0.743902178444841
0.44,0.44,TRUE,8.92326491553467
0.44,0.44,FALSE,-1.4432419908444
0.44,0.44,FALSE,-13.0457230725187
0.44,0.44,FALSE,-23.724601572605
0.44,0.44,TRUE,0.181069276153721
0.44,0.44,TRUE,5.52288191951811
0.45,0.45,TRUE,11.838592093136
0.45,0.45,FALSE,-12.3670838838516
0.45,0.45,FALSE,-14.5829704122152
0.45,0.45,TRUE,12.8748834090948
0.45,0.45,TRUE,28.8321099324276
0.45,0.45,TRUE,3.73877300903769
0.45,0.45,TRUE,3.66656201201477
0.45,0.45,FALSE,-11.2396275187493
0.45,0.45,FALSE,-13.5979604798085
0.45,0.45,FALSE,-11.7761688747341
0.45,0.45,TRUE,4.59528134108041
0.45,0.45,FALSE,-4.14377296037856
0.45,0.45,FALSE,-5.44520324179757
0.45,0.45,TRUE,10.8062907271742
0.45,0.45,TRUE,4.08770420655492
0.45,0.45,TRUE,2.26787777910067
0.45,0.45,FALSE,-4.89041320238539
0.45,0.45,FALSE,-12.0021202943353
0.45,0.45,FALSE,-2.5623293710305
0.45,0.45,TRUE,9.92805835161926
0.45,0.45,TRUE,0.374049645124614
0.45,0.45,TRUE,10.9719832490773
0.45,0.45,TRUE,1.03953405004359
0.45,0.45,TRUE,3.62403316281416
0.45,0.45,TRUE,39.0674042239261
0.45,0.45,FALSE,-1.33415504176082
0.45,0.45,FALSE,-4.66829532940028
0.45,0.45,FALSE,-19.9766918067144
0.45,0.45,TRUE,0.226559415074007
0.45,0.45,TRUE,3.74796263461758
0.45,0.45,FALSE,-6.2368786975785
0.45,0.45,TRUE,3.7630641829237
0.45,0.45,FALSE,-7.06364805263729
0.45,0.45,TRUE,12.3722155893629
0.45,0.45,TRUE,23.7766303455865
0.45,0.45,TRUE,0.306249419783853
0.45,0.45,TRUE,4.62372672964921
0.45,0.45,TRUE,18.7417285181727
0.45,0.45,FALSE,-11.0480564808277
0.45,0.45,FALSE,-6.52832272269006
0.45,0.45,TRUE,2.87914429708326
0.45,0.45,FALSE,-15.3075244373213
0.45,0.45,TRUE,18.6731769651342
0.45,0.45,FALSE,-6.10370724662425
0.45,0.45,TRUE,8.38652885618285
0.45,0.45,TRUE,10.2689230846117
0.45,0.45,TRUE,27.9321178695573
0.45,0.45,FALSE,-2.47129783838682
0.45,0.45,FALSE,-13.7719419359528
0.45,0.45,TRUE,9.27652874125124
0.46,0.46,TRUE,11.5287657951667
0.46,0.46,FALSE,-16.4714169411309
0.46,0.46,FALSE,-21.7994418990711
0.46,0.46,TRUE,35.5057706083171
0.46,0.46,TRUE,17.9596738523251
0.46,0.46,TRUE,10.9087983031604
